대여소번호,대여건수,반납건수,총이용건수,자치구,대여소명,위도,경도,순유출,지역명
1297,2885.1666666666665,2894.0,5779.166666666667,송파구,1297. 석촌호수교차로(동호 팔각정 앞),37.678677,127.040764,-8.833333333333485,송파구 석촌호수교차로(동호 팔각정 앞)
1299,586.0,526.75,1112.75,송파구,1299. 송파소방서 (방이119안전센터),37.602798,127.067268,59.25,송파구 송파소방서 (방이119안전센터)
1300,681.6666666666666,700.25,1381.9166666666667,송파구,1300. 오륜사거리,37.5667,127.062424,-18.58333333333337,송파구 오륜사거리
1302,730.9166666666666,730.5,1461.4166666666667,성북구,1302. 한성대입구역6번출구 뒤,37.591534,127.067741,0.41666666666662877,성북구 한성대입구역6번출구 뒤
1303,625.6666666666666,616.6666666666666,1242.3333333333333,성북구,1303. 돈암초교 입구,37.582748,127.048279,9.0,성북구 돈암초교 입구
1305,1323.1666666666667,1452.5833333333333,2775.75,성북구,1305. 성북구청,37.493618,127.014183,-129.41666666666652,성북구 성북구청
1306,1210.5833333333333,1208.5833333333333,2419.1666666666665,성북구,1306. 한성대입구역2번출구,37.484161,127.010971,2.0,성북구 한성대입구역2번출구
1308,2826.25,3093.75,5920.0,성북구,1308. 안암로터리 버스정류장 앞,37.477203,127.005836,-267.5,성북구 안암로터리 버스정류장 앞
1314,186.25,184.83333333333334,371.0833333333333,성북구,1314. 정릉꿈에그린1단지 201동 앞,37.455688,127.064003,1.4166666666666572,성북구 정릉꿈에그린1단지 201동 앞
1315,156.16666666666666,145.41666666666666,301.5833333333333,성북구,1315. 고려사대부속중고 정문,37.464298,126.988525,10.75,성북구 고려사대부속중고 정문
1316,224.0,185.08333333333334,409.0833333333333,성북구,1316. 고려사대부속중고 건너편 ,37.499413,126.999413,38.91666666666666,성북구 고려사대부속중고 건너편 
1319,1231.1666666666667,1262.0833333333333,2493.25,성북구,1319. 종암박스파크,37.51627,126.90686,-30.916666666666515,성북구 종암박스파크
1321,1572.1666666666667,1814.75,3386.9166666666665,성북구,1321. 국민은행 종암동지점 앞,37.518284,126.912636,-242.58333333333326,성북구 국민은행 종암동지점 앞
1322,933.1666666666666,984.25,1917.4166666666667,성북구,1322. 래미안라센트아파트 103동 앞,37.520119,126.905167,-51.08333333333337,성북구 래미안라센트아파트 103동 앞
1325,542.9166666666666,376.3333333333333,919.25,성북구,1325. 상월곡역 4번출구,37.544079,126.972,166.58333333333331,성북구 상월곡역 4번출구
1326,683.8333333333334,626.75,1310.5833333333333,성북구,1326. 상월곡역 1번출구,37.52293,126.961693,57.08333333333337,성북구 상월곡역 1번출구
1327,928.4166666666666,945.6666666666666,1874.0833333333333,성북구,1327. 상월곡역 3번출구,37.534424,126.94857,-17.25,성북구 상월곡역 3번출구
1328,2082.9166666666665,2307.8333333333335,4390.75,성북구,1328. 월곡역 3번출구,37.534279,126.988564,-224.91666666666697,성북구 월곡역 3번출구
1332,721.8888888888889,791.3333333333334,1513.2222222222222,성북구,1332. 석계역 5번출구 건너편,37.596558,127.085838,-69.44444444444446,성북구 석계역 5번출구 건너편
1333,1308.5,1450.75,2759.25,성북구,1333. 석관초등학교 앞,37.619637,127.085045,-142.25,성북구 석관초등학교 앞
1334,1199.6666666666667,1213.8333333333333,2413.5,성북구,1334. 석관동주민센터 앞,37.592758,127.07267,-14.166666666666515,성북구 석관동주민센터 앞
1336,669.0833333333334,647.3333333333334,1316.4166666666667,성북구,1336. 성북3교 위,37.562607,127.051308,21.75,성북구 성북3교 위
1337,1775.5833333333333,1913.75,3689.3333333333335,성북구,1337. 돈암성당 옆,37.481548,126.952003,-138.16666666666674,성북구 돈암성당 옆
1338,1729.75,1763.9166666666667,3493.6666666666665,성북구,1338. 용문2교 옆,37.568447,126.821648,-34.16666666666674,성북구 용문2교 옆
1339,815.1666666666666,862.6666666666666,1677.8333333333333,성북구,1339. 삼성전자서비스 성북센터,37.521282,126.973465,-47.5,성북구 삼성전자서비스 성북센터
1342,190.66666666666666,63.083333333333336,253.75,성북구,1342. 성북쉼터 앞,37.541981,126.971542,127.58333333333331,성북구 성북쉼터 앞
1343,411.75,407.0,818.75,성북구,1343. 한성대7번출구 앞,37.531422,126.9515,4.75,성북구 한성대7번출구 앞
1344,207.08333333333334,148.83333333333334,355.9166666666667,성북구,1344. 아리랑시네센터 앞,37.528988,127.006622,58.25,성북구 아리랑시네센터 앞
1346,706.25,670.75,1377.0,성북구,1346. 길음8골어린이공원 옆,37.607349,127.07859,35.5,성북구 길음8골어린이공원 옆
1347,259.75,258.1666666666667,517.9166666666666,성북구,1347. 길음래미안아파트817동 상가 앞,37.588699,127.018913,1.5833333333333144,성북구 길음래미안아파트817동 상가 앞
1348,437.8333333333333,466.1666666666667,904.0,성북구,1348. 성북제일새마을금고 본점 앞,37.626942,127.05513,-28.33333333333337,성북구 성북제일새마을금고 본점 앞
1349,362.0833333333333,397.6666666666667,759.75,성북구,1349. 월계2교 버스정류장 앞,37.623165,127.0905,-35.58333333333337,성북구 월계2교 버스정류장 앞
1351,1475.4166666666667,1503.5833333333333,2979.0,성북구,1351. 안암2교 옆,37.562744,126.842674,-28.166666666666515,성북구 안암2교 옆
1352,184.33333333333334,149.83333333333334,334.1666666666667,성북구,1352. e 편한세상 보문아파트 내,37.553509,126.825867,34.5,성북구 e 편한세상 보문아파트 내
1353,237.25,239.58333333333334,476.8333333333333,성북구,1353. 금호어울림센터힐 내,37.513229,126.904465,-2.333333333333343,성북구 금호어울림센터힐 내
1354,1428.0833333333333,1439.5,2867.5833333333335,성북구,1354. 고려대학교 2번출구,37.512901,126.926613,-11.416666666666742,성북구 고려대학교 2번출구
1357,234.83333333333334,226.41666666666666,461.25,성북구,1357. 북한산보국문역,37.488991,126.916382,8.416666666666686,성북구 북한산보국문역
1360,427.0,433.9166666666667,860.9166666666666,성북구,1360. 정릉역,37.484798,127.036995,-6.916666666666686,성북구 정릉역
1361,794.5,569.5833333333334,1364.0833333333333,성북구,1361. 홍익중고 입구,37.475906,127.046242,224.91666666666663,성북구 홍익중고 입구
1364,599.4166666666666,578.75,1178.1666666666667,성북구,1364. 성북동 치안센터 앞,37.476028,127.105942,20.66666666666663,성북구 성북동 치안센터 앞
1365,250.75,184.75,435.5,성북구,1365. 선잠단지 앞,37.51395,127.030151,66.0,성북구 선잠단지 앞
1366,300.8333333333333,327.5833333333333,628.4166666666666,성북구,1366. 일신초등학교 옆,37.509586,127.040909,-26.75,성북구 일신초등학교 옆
1367,602.5,639.25,1241.75,성북구,1367. 길음문화복합미디어센터,37.504589,127.139366,-36.75,성북구 길음문화복합미디어센터
1370,168.33333333333334,105.91666666666667,274.25,성북구,1370. 복자사랑 피정의 집,37.530994,127.142372,62.41666666666667,성북구 복자사랑 피정의 집
1372,865.25,697.5833333333334,1562.8333333333333,성북구,1372. KEB은행 고대점,37.570141,127.009377,167.66666666666663,성북구 KEB은행 고대점
1373,801.6666666666666,799.0833333333334,1600.75,성북구,1373. 성북구보건소 건너편,37.56749,126.965919,2.5833333333332575,성북구 성북구보건소 건너편
1375,1006.5833333333334,1023.0833333333334,2029.6666666666667,성북구,1375. 생명의 전화 종합복지관 앞 교차로,37.596329,127.085899,-16.5,성북구 생명의 전화 종합복지관 앞 교차로
1376,181.5,170.91666666666666,352.4166666666667,성북구,1376. 한국과학기술연구원 중문,37.544647,126.972343,10.583333333333343,성북구 한국과학기술연구원 중문
1377,234.08333333333334,215.16666666666666,449.25,성북구,1377. 한국과학기술연구원 북문,37.561028,127.049522,18.916666666666686,성북구 한국과학기술연구원 북문
1379,209.16666666666666,9.666666666666666,218.83333333333334,성북구,1379.길음뉴타운푸르지오아파트 3단지,37.543427,127.096619,199.5,성북구 길음뉴타운푸르지오아파트 3단지
1380,1431.0833333333333,1620.0,3051.0833333333335,성북구,1380.월곡역 5번출구 앞,37.595112,127.100327,-188.91666666666674,성북구 월곡역 5번출구 앞
1381,1953.0833333333333,2016.8333333333333,3969.9166666666665,성북구,1381.석계역 4번출구 뒤,37.58976,127.093239,-63.75,성북구 석계역 4번출구 뒤
1384,1072.8333333333333,1082.5833333333333,2155.4166666666665,성북구,1384.성신여대입구역 5번출구,37.60479,127.010582,-9.75,성북구 성신여대입구역 5번출구
1385,1282.4166666666667,1283.3333333333333,2565.75,성북구,1385.성신여대입구역 3번출구 앞,37.619801,127.045097,-0.9166666666665151,성북구 성신여대입구역 3번출구 앞
1386,275.5,273.25,548.75,성북구,1386.동선고가차도 초입,37.603096,127.013504,2.25,성북구 동선고가차도 초입
1388,569.9166666666666,569.75,1139.6666666666667,성북구,1388. 돈암초교입구 버스정류장(한성대입구역 방면),37.656158,127.013138,0.16666666666662877,성북구 돈암초교입구 버스정류장(한성대입구역 방면)
1390,1257.0833333333333,1351.1666666666667,2608.25,성북구,1390.석관래미안아트리치,37.64167,127.016884,-94.08333333333348,성북구 석관래미안아트리치
1391,610.0833333333334,604.25,1214.3333333333333,성북구,1391.성북청소년센터,37.62653,127.018059,5.833333333333371,성북구 성북청소년센터
1392,168.0,23.0,191.0,성북구,1392.돈암삼성풍림아파트,37.621552,127.02037,145.0,성북구 돈암삼성풍림아파트
1394,588.3333333333334,571.0833333333334,1159.4166666666667,성북구,1394.길음뉴타운 래미안9단지,37.648438,127.064446,17.25,성북구 길음뉴타운 래미안9단지
1395,873.25,856.25,1729.5,성북구,1395.래미안장위포레카운티(102동),37.64283,127.106667,17.0,성북구 래미안장위포레카운티(102동)
1396,927.5,953.4166666666666,1880.9166666666667,성북구,1396.래미안장위퍼스트하이(513동),37.642654,127.108383,-25.91666666666663,성북구 래미안장위퍼스트하이(513동)
1402,706.3333333333334,732.3333333333334,1438.6666666666667,중랑구,1402. 금란주차장 앞,37.560291,126.818756,-26.0,중랑구 금란주차장 앞
1403,827.0833333333334,878.0833333333334,1705.1666666666667,중랑구,1403. 중화빌딩 앞 (동부시장),37.481232,126.881485,-51.0,중랑구 중화빌딩 앞 (동부시장)
1404,1261.3333333333333,1257.5833333333333,2518.9166666666665,중랑구,1404. 동일로 지하차도,37.485672,127.015923,3.75,중랑구 동일로 지하차도
1405,597.9166666666666,591.5833333333334,1189.5,중랑구,1405. 망우역 1번출구,37.502411,127.021606,6.3333333333332575,중랑구 망우역 1번출구
1407,1251.25,1387.9166666666667,2639.1666666666665,중랑구,1407. 먹골역 1번출구 뒤,37.472454,127.096077,-136.66666666666674,중랑구 먹골역 1번출구 뒤
1408,984.6666666666666,1114.5,2099.1666666666665,중랑구,1408. 먹골역 6번출구 앞,37.505627,127.136421,-129.83333333333337,중랑구 먹골역 6번출구 앞
1410,223.25,72.5,295.75,중랑구,1410. 면목 대원칸타빌아파트,37.497517,127.154678,150.75,중랑구 면목 대원칸타빌아파트
1411,1097.75,1101.8333333333333,2199.5833333333335,중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,37.495659,127.157173,-4.0833333333332575,중랑구 상봉시장앞 교차로 한성빌딩 앞
1414,1614.75,1733.625,3348.375,중랑구,1414. 사가정역 2번출구,37.505413,127.131691,-118.875,중랑구 사가정역 2번출구
1416,1605.0,1697.3333333333333,3302.3333333333335,중랑구,1416. 상봉역 3번출구,37.47747,127.144592,-92.33333333333326,중랑구 상봉역 3번출구
1418,175.91666666666666,51.916666666666664,227.83333333333334,중랑구,1418. 새솔초등학교,37.477467,127.14151,124.0,중랑구 새솔초등학교
1420,671.6666666666666,698.25,1369.9166666666667,중랑구,1420. 신내어울공원 앞,37.526783,127.135574,-26.58333333333337,중랑구 신내어울공원 앞
1421,498.1666666666667,461.5833333333333,959.75,중랑구,1421. 신내역 4번출구,37.554836,127.137321,36.58333333333337,중랑구 신내역 4번출구
1422,188.5,57.416666666666664,245.91666666666666,중랑구,1422. 신내우디안아파트 1단지,37.531471,127.111092,131.08333333333334,중랑구 신내우디안아파트 1단지
1424,212.58333333333334,181.58333333333334,394.1666666666667,중랑구,1424. 양원역 2번출구,37.592968,127.002235,31.0,중랑구 양원역 2번출구
1425,693.25,437.5,1130.75,중랑구,1425. 신성미소지움아파트,37.645802,127.08226,255.75,중랑구 신성미소지움아파트
1426,443.5833333333333,98.66666666666667,542.25,중랑구,1426. 면목도시개발아파트 1동 앞,37.657452,127.076805,344.91666666666663,중랑구 면목도시개발아파트 1동 앞
1427,288.0833333333333,176.91666666666666,465.0,중랑구,1427. 용마산역 1번출구,37.568649,127.08625,111.16666666666666,중랑구 용마산역 1번출구
1428,1089.4166666666667,560.0833333333334,1649.5,중랑구,1428. 원묵고등학교,37.550236,127.073822,529.3333333333334,중랑구 원묵고등학교
1429,806.5,904.3333333333334,1710.8333333333333,중랑구,1429. 장안중학교,37.541718,127.08017,-97.83333333333337,중랑구 장안중학교
1433,1294.75,1448.8333333333333,2743.5833333333335,중랑구,1433. 중화역 2번출구,37.516785,127.051613,-154.08333333333326,중랑구 중화역 2번출구
1435,232.25,180.08333333333334,412.3333333333333,중랑구,1435. 능산삼거리,37.566605,126.992493,52.16666666666666,중랑구 능산삼거리
1436,399.5833333333333,251.33333333333334,650.9166666666666,중랑구,1436. 동원베네스트 건물 앞,37.554108,126.965408,148.24999999999997,중랑구 동원베네스트 건물 앞
1437,676.9166666666666,788.6666666666666,1465.5833333333333,중랑구,1437. 늘푸른공원 앞,37.5644,126.991432,-111.75,중랑구 늘푸른공원 앞
1438,1735.5833333333333,2028.25,3763.8333333333335,중랑구,1438. 홈플러스 신내점 앞,37.549889,127.007347,-292.66666666666674,중랑구 홈플러스 신내점 앞
1440,1231.5833333333333,1470.5833333333333,2702.1666666666665,중랑구,1440. 면목2동 사거리,37.571014,127.019745,-239.0,중랑구 면목2동 사거리
1441,479.5833333333333,240.5,720.0833333333334,중랑구,1441. 신내능말공원,37.52401,127.00145,239.08333333333331,중랑구 신내능말공원
1442,1869.6666666666667,1957.8333333333333,3827.5,중랑구,1442. 중랑구청 중화동 별관 앞,37.523651,126.970268,-88.16666666666652,중랑구 중랑구청 중화동 별관 앞
1444,943.4166666666666,1291.25,2234.6666666666665,중랑구,1444. 면목4치안센터,37.522781,126.961029,-347.83333333333337,중랑구 면목4치안센터
1445,169.1818181818182,180.54545454545453,349.72727272727275,중랑구,1445. 용마지구대 A,37.533798,126.98867,-11.363636363636346,중랑구 용마지구대 A
1446,1606.9166666666667,1715.4166666666667,3322.3333333333335,중랑구,1446. 중랑전화국 교차로,37.527149,126.955162,-108.5,중랑구 중랑전화국 교차로
1447,2136.0,2515.0,4651.0,중랑구,1447. 면목역 3번출구,37.57653,127.065941,-379.0,중랑구 면목역 3번출구
1448,1870.1666666666667,1908.8333333333333,3779.0,중랑구,1448. 코스트코 상봉점,37.603088,127.062202,-38.666666666666515,중랑구 코스트코 상봉점
1449,2103.6666666666665,2131.0,4234.666666666667,중랑구,1449. 상봉역 1번출구,37.577621,127.052109,-27.333333333333485,중랑구 상봉역 1번출구
1450,1551.3333333333333,1636.3333333333333,3187.6666666666665,중랑구,1450. 화랑대역 7번출구,37.586769,127.04776,-85.0,중랑구 화랑대역 7번출구
1451,2286.9166666666665,2549.75,4836.666666666667,중랑구,1451. 중랑세무서,37.59734,127.093086,-262.8333333333335,중랑구 중랑세무서
1452,1999.0,2292.5,4291.5,중랑구,1452. 겸재교 진입부,37.579845,127.092766,-293.5,중랑구 겸재교 진입부
1453,145.08333333333334,136.33333333333334,281.4166666666667,중랑구,1453. 중랑캠핑숲,37.6036,127.089561,8.75,중랑구 중랑캠핑숲
1454,747.6666666666666,810.5833333333334,1558.25,중랑구,1454. 한국전력공사(동대문 중랑지사),37.585197,127.019669,-62.91666666666674,중랑구 한국전력공사(동대문 중랑지사)
1455,2149.8333333333335,2271.0833333333335,4420.916666666667,중랑구,1455. 상봉역 2번 출구,37.583752,127.02195,-121.25,중랑구 상봉역 2번 출구
1456,1039.75,1131.75,2171.5,중랑구,1456. 상아빌딩(우림시장 교차로),37.590172,127.004089,-92.0,중랑구 상아빌딩(우림시장 교차로)
1457,566.0833333333334,476.8333333333333,1042.9166666666667,중랑구,1457. 동원사거리,37.593361,126.999092,89.25000000000006,중랑구 동원사거리
1458,1703.1666666666667,1724.9166666666667,3428.0833333333335,중랑구,1458. 상봉터미널2,37.59972,127.040382,-21.75,중랑구 상봉터미널2
1459,308.75,301.5,610.25,중랑구,1459. 용마한신아파트사거리,37.604298,127.022614,7.25,중랑구 용마한신아파트사거리
1461,824.9166666666666,836.9166666666666,1661.8333333333333,중랑구,1461.동양엔파트 앞,37.68401,127.045792,-12.0,중랑구 동양엔파트 앞
1462,1661.8333333333333,1742.5833333333333,3404.4166666666665,중랑구,1462.동부시장 북문 앞,37.687592,127.045502,-80.75,중랑구 동부시장 북문 앞
1463,294.75,310.0833333333333,604.8333333333334,중랑구,1463.중랑구민회관,37.68763,127.042213,-15.333333333333314,중랑구 중랑구민회관
1464,823.75,893.4166666666666,1717.1666666666667,중랑구,1464.중화역 4번출구,37.667599,127.042999,-69.66666666666663,중랑구 중화역 4번출구
1466,332.8333333333333,415.0,747.8333333333334,중랑구,1466.두산대림아파트 삼거리,37.65815,127.032669,-82.16666666666669,중랑구 두산대림아파트 삼거리
1467,201.41666666666666,247.58333333333334,449.0,중랑구,1467.sk신내 주유소앞(용마산로),37.679119,127.044983,-46.166666666666686,중랑구 sk신내 주유소앞(용마산로)
1468,801.0,875.5,1676.5,중랑구,1468.먹골역 7번 출구,37.652241,127.037064,-74.5,중랑구 먹골역 7번 출구
1469,842.4166666666666,904.1666666666666,1746.5833333333333,중랑구,1469.먹골역 4번출구,37.639702,127.038834,-61.75,중랑구 먹골역 4번출구
1470,1118.9166666666667,1174.9166666666667,2293.8333333333335,중랑구,1470.중화동 우리은행 앞,37.646309,127.052742,-56.0,중랑구 중화동 우리은행 앞
1471,1263.9166666666667,1441.5833333333333,2705.5,중랑구,1471.동양쇼핑 정류소 앞,37.638859,127.041176,-177.66666666666652,중랑구 동양쇼핑 정류소 앞
1472,686.9166666666666,842.75,1529.6666666666667,중랑구,1472.영성빌딩(PAT),37.66687,127.035873,-155.83333333333337,중랑구 영성빌딩(PAT)
1473,918.5833333333334,1086.3333333333333,2004.9166666666667,중랑구,1473.중랑역 1번 출구(중화문화복지센터),37.650459,127.080887,-167.7499999999999,중랑구 중랑역 1번 출구(중화문화복지센터)
1474,557.5833333333334,551.4166666666666,1109.0,중랑구,1474.서울중랑우체국,37.61832,127.07563,6.1666666666667425,중랑구 서울중랑우체국
1477,207.91666666666666,221.0,428.9166666666667,중랑구,1477.면목삼익아파트 앞,37.668846,127.053329,-13.083333333333343,중랑구 면목삼익아파트 앞
1478,1325.9166666666667,1350.6666666666667,2676.5833333333335,중랑구,1478.홈플러스 상봉점 앞,37.597439,126.920036,-24.75,중랑구 홈플러스 상봉점 앞
1479,464.5833333333333,516.9166666666666,981.5,중랑구,1479.면목 홈플러스 2 ,37.600361,126.922813,-52.333333333333314,중랑구 면목 홈플러스 2 
1480,549.5833333333334,620.6666666666666,1170.25,중랑구,1480. 용마지구대 B,37.643185,126.915092,-71.08333333333326,중랑구 용마지구대 B
1501,1026.25,1026.6666666666667,2052.9166666666665,강북구,"1501. 미아역 3번,4번 출구 사이",37.506821,126.844299,-0.41666666666674246,"강북구 미아역 3번,4번 출구 사이"
1503,1879.1666666666667,1999.0,3878.1666666666665,강북구,1503. 강북구청사거리(수유역 8번출구),37.524742,126.877663,-119.83333333333326,강북구 강북구청사거리(수유역 8번출구)
1504,237.58333333333334,216.66666666666666,454.25,강북구,1504. 삼양시장오거리,37.510658,126.859161,20.916666666666686,강북구 삼양시장오거리
1506,962.0,909.5,1871.5,강북구,1506. 강북문화예술회관,37.547199,126.874489,52.5,강북구 강북문화예술회관
1509,425.1666666666667,443.1666666666667,868.3333333333334,강북구,1509. 서울북부수도사업소,37.561249,126.86058,-18.0,강북구 서울북부수도사업소
1510,390.0833333333333,421.8333333333333,811.9166666666666,강북구,1510. 번동주공5단지 관리사무소 앞,37.556736,126.853073,-31.75,강북구 번동주공5단지 관리사무소 앞
1512,1575.75,1596.75,3172.5,강북구,1512. 강북중학교 앞,37.554379,126.857536,-21.0,강북구 강북중학교 앞
1513,265.6666666666667,270.8333333333333,536.5,강북구,1513. 강북구청 뒷편,37.567921,126.805473,-5.166666666666629,강북구 강북구청 뒷편
1514,808.4166666666666,811.5,1619.9166666666667,강북구,1514. 강북구청 사거리 버스정류소 앞,37.55011,126.823677,-3.0833333333333712,강북구 강북구청 사거리 버스정류소 앞
1515,377.0,375.8333333333333,752.8333333333334,강북구,1515. 송천동 주민센터,37.572472,126.806168,1.1666666666666856,강북구 송천동 주민센터
1516,509.4166666666667,459.4166666666667,968.8333333333334,강북구,1516. 우이동길마을마당,37.562099,126.839256,50.0,강북구 우이동길마을마당
1518,594.4166666666666,583.0,1177.4166666666667,강북구,1518. 수유2동은행빌딩 앞,37.551044,126.818497,11.416666666666629,강북구 수유2동은행빌딩 앞
1519,520.6666666666666,496.8333333333333,1017.5,강북구,1519. 장미원시장 건너편,37.556877,126.848808,23.833333333333314,강북구 장미원시장 건너편
1520,1029.3333333333333,1110.0833333333333,2139.4166666666665,강북구,1520. 수유중앙시장,37.548286,126.853569,-80.75,강북구 수유중앙시장
1525,271.0833333333333,259.1666666666667,530.25,강북구,1525. 미아동 복합청사,37.495941,126.844002,11.916666666666629,강북구 미아동 복합청사
1526,777.4166666666666,787.25,1564.6666666666667,강북구,1526. 강북종합시장 앞,37.496761,126.844963,-9.833333333333371,강북구 강북종합시장 앞
1527,661.0833333333334,646.3333333333334,1307.4166666666667,강북구,1527. 미아역 1번 출구 뒤,37.491798,126.83242,14.75,강북구 미아역 1번 출구 뒤
1528,478.25,210.66666666666666,688.9166666666666,강북구,1528. 삼각산동 주민센터,37.48938,126.834198,267.58333333333337,강북구 삼각산동 주민센터
1529,1203.6666666666667,1200.0,2403.6666666666665,강북구,1529. 미아동 한국전력공사,37.496998,126.87178,3.6666666666667425,강북구 미아동 한국전력공사
1530,1411.9166666666667,1449.4166666666667,2861.3333333333335,강북구,1530. 광산사거리,37.49596,126.874039,-37.5,강북구 광산사거리
1531,1863.5,1983.0,3846.5,강북구,1531. 미아사거리 1번 출구,37.495399,126.87101,-119.5,강북구 미아사거리 1번 출구
1532,736.6666666666666,821.25,1557.9166666666667,강북구,1532. 번3동 주민센터 교차로,37.492649,126.876183,-84.58333333333337,강북구 번3동 주민센터 교차로
1533,812.0,926.6666666666666,1738.6666666666667,강북구,"1533. 번동 주공3, 4단지 교차로",37.451771,126.913399,-114.66666666666663,"강북구 번동 주공3, 4단지 교차로"
1535,1743.1666666666667,1766.25,3509.4166666666665,강북구,1535. 효성인텔리안 앞,37.47818,126.897408,-23.083333333333258,강북구 효성인텔리안 앞
1536,643.5,617.0,1260.5,강북구,1536. 번동 두산위브 101동 옆,37.451321,126.897621,26.5,강북구 번동 두산위브 101동 옆
1537,415.4166666666667,318.4166666666667,733.8333333333334,강북구,1537. 북한산 우이역,37.478409,126.907372,97.0,강북구 북한산 우이역
1538,135.58333333333334,132.58333333333334,268.1666666666667,강북구,1538. 솔밭공원역,37.46056,126.887093,3.0,강북구 솔밭공원역
1539,422.1666666666667,443.75,865.9166666666666,강북구,1539. 4.19민주묘지역,37.532101,126.89444,-21.583333333333314,강북구 4.19민주묘지역
1540,779.8333333333334,770.1666666666666,1550.0,강북구,1540. 가오리역,37.498241,126.893982,9.666666666666742,강북구 가오리역
1541,201.83333333333334,148.58333333333334,350.4166666666667,강북구,1541. 삼양역,37.48753,126.904877,53.25,강북구 삼양역
1542,310.0833333333333,278.0,588.0833333333334,강북구,1542. 삼양사거리역,37.489399,126.907112,32.083333333333314,강북구 삼양사거리역
1543,535.5833333333334,521.4166666666666,1057.0,강북구,1543. 수유1동 주민센터,37.497669,126.919868,14.166666666666742,강북구 수유1동 주민센터
1546,298.1666666666667,426.5,724.6666666666666,강북구,1546. 송천동우체국,37.486824,126.912834,-128.33333333333331,강북구 송천동우체국
1547,390.0833333333333,203.0,593.0833333333334,강북구,1547. 꿈의숲 롯데캐슬,37.467094,126.949326,187.08333333333331,강북구 꿈의숲 롯데캐슬
1548,541.0833333333334,287.6666666666667,828.75,강북구,1548. 북서울 꿈의숲 서문,37.482189,126.946159,253.41666666666669,강북구 북서울 꿈의숲 서문
1550,113.25,6.25,119.5,강북구,1550.삼각산아이원아파트(105동 옆),37.464001,126.931252,107.0,강북구 삼각산아이원아파트(105동 옆)
1551,627.5833333333334,405.1666666666667,1032.75,강북구,1551.4.19탑 앞,37.463379,126.931969,222.41666666666669,강북구 4.19탑 앞
1552,1226.3333333333333,1226.25,2452.5833333333335,강북구,1552. 강북구청사거리,37.450661,127.05706,0.08333333333325754,강북구 강북구청사거리
1553,687.1666666666666,686.5,1373.6666666666667,강북구,1553.서울북부고용노동지청,37.491951,127.008553,0.6666666666666288,강북구 서울북부고용노동지청
1554,431.9166666666667,415.5,847.4166666666666,강북구,1554.번동사거리,37.503601,127.020782,16.416666666666686,강북구 번동사거리
1557,811.5833333333334,838.5,1650.0833333333333,강북구,1557.신창교,37.479092,126.990677,-26.91666666666663,강북구 신창교
1558,276.6666666666667,183.08333333333334,459.75,강북구,1558.강북문화정보도서관,37.455879,127.058167,93.58333333333334,강북구 강북문화정보도서관
1560,748.6666666666666,762.75,1511.4166666666667,강북구,1560. 도봉세무서 앞,37.480881,127.063042,-14.083333333333371,강북구 도봉세무서 앞
1564,698.25,700.5833333333334,1398.8333333333333,강북구,1564.4.19민주묘지역 1번출구,37.480251,127.054192,-2.3333333333333712,강북구 4.19민주묘지역 1번출구
1565,866.8333333333334,864.25,1731.0833333333333,강북구,1565.수유사거리,37.47929,127.055733,2.5833333333333712,강북구 수유사거리
1568,545.75,546.1666666666666,1091.9166666666667,강북구,1568.4.19민주묘지 입구사거리,37.50811,127.039452,-0.41666666666662877,강북구 4.19민주묘지 입구사거리
1569,2459.5,2549.5833333333335,5009.083333333333,강북구,1569.수유역2번출구,37.482849,127.080162,-90.08333333333348,강북구 수유역2번출구
1571,368.3333333333333,380.0833333333333,748.4166666666666,강북구,1571.북서울 꿈의 숲 입구,37.486561,127.082672,-11.75,강북구 북서울 꿈의 숲 입구
1572,128.66666666666666,94.91666666666667,223.58333333333334,강북구,1572. 우이동 먹거리마을,37.489792,127.081223,33.749999999999986,강북구 우이동 먹거리마을
1573,187.58333333333334,123.41666666666667,311.0,강북구,1573.현대성우아파트 옆,37.48872,127.074539,64.16666666666667,강북구 현대성우아파트 옆
1574,381.1666666666667,415.25,796.4166666666666,강북구,1574.송중초등학교 옆,37.49181,127.073158,-34.083333333333314,강북구 송중초등학교 옆
1601,3813.1666666666665,4140.583333333333,7953.75,노원구,1601. 석계역 문화광장 내 자전거 보관소,37.56179,127.024391,-327.4166666666665,노원구 석계역 문화광장 내 자전거 보관소
1602,1540.5833333333333,1610.75,3151.3333333333335,노원구,1602. 광운대역 앞,37.550598,127.110512,-70.16666666666674,노원구 광운대역 앞
1605,1052.3333333333333,1181.5,2233.8333333333335,노원구,1605. 헬스케어,37.571239,127.00441,-129.16666666666674,노원구 헬스케어
1606,1359.5,1380.5833333333333,2740.0833333333335,노원구,1606. 태릉입구역 3번출구 ,37.57114,127.000671,-21.083333333333258,노원구 태릉입구역 3번출구 
1608,3558.9166666666665,3806.6666666666665,7365.583333333333,노원구,1608. 공릉역 1번 출구 앞,37.570961,127.006058,-247.75,노원구 공릉역 1번 출구 앞
1610,1929.5,2092.5,4022.0,노원구,1610. 화랑대역 2번출구 앞,37.57132,127.00721,-163.0,노원구 화랑대역 2번출구 앞
1611,2821.0833333333335,2946.1666666666665,5767.25,노원구,1611. 과기대 입구(우),37.569893,126.97757,-125.08333333333303,노원구 과기대 입구(우)
